file,category,keyword,page,excerpt
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,144,"...of culture, including architecture, art, belief systems, customs, food, languages, [religion,] technology, and traditions. Examples: a dastār to symbolize piety in..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,145,"...and conflict. Examples: centrifugal and centripetal forces 7 Describe ways [religion] influences cultures, citing examples from around the globe. 7a Identify..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,145,"...cultures, including marriages, funerals, and coming-of-age rituals. 7c Explain how [religion] influences political views around the world. 8 Compare and contrast..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,153,...the historical and modern antisemitic beliefs about Jewish life and [religion.] 2b Analyze how the Nazi regime utilized and built on...
Alaska Government-and-Citizenship.pdf,Religion,Religion,1,"...system, patriotism, strong family American political units, and freedom of [religion;] system and the 3)understand the United States Constitution, including separation..."
Arizon SS Standards 2019.pdf,Religion,Religion,19,"...societies. • Key concepts include but are not limited to [religion,] governments, economic systems, and education Arizona History and Social Science..."
Arizon SS Standards 2019.pdf,Religion,Religion,29,"...groups, joining political parties, using the First Amendment (free speech, [religion,] press, assembly, petition), censorship, voting in elections, running for office,..."
Arizon SS Standards 2019.pdf,Religion,Religion,34,"...major landforms and water bodies, countries, cities, ecosystems, climate, languages, [religion,] economic systems, governmental systems, population patterns, disease, trade routes, and..."
Arizon SS Standards 2019.pdf,Religion,Religion,35,"...and differences between major world religions and the role of [religion] in the formation of regions and their cultural, political, economic,..."
Arizon SS Standards 2019.pdf,Religion,Religion,45,"...civil society, justice, representative government, checks and balances, freedom of [religion,] civilian control of the military, and equality • Public policy..."
Arizon SS Standards 2019.pdf,Religion,Religion,53,"...to societal needs and changes. • HS.H3.2 Analyze how ideologies, [religion,] and belief systems have influenced economic, political, and social institutions..."
California HSS Standards 1998.pdf,Religion,Religion,25,"...period, the growth of religious toleration, and free exercise of [religion.] 5. Understand how the British colonial period created the basis..."
California HSS Standards 1998.pdf,Religion,Religion,31,...centers of culture and power. 3. Understand the relationship between [religion] and the social and political order in Mesopotamia and Egypt....
California HSS Standards 1998.pdf,Religion,Religion,31,...the origins and significance of Judaism as the first monotheistic [religion] based on the concept of one God who sets down...
California HSS Standards 1998.pdf,Religion,Religion,31,...and Yohanan ben Zaccai in the development of the Jewish [religion.] 4. Discuss the locations of the settlements and movements of...
California HSS Standards 1998.pdf,Religion,Religion,51,"...Sun Yat-sen in China, and the roles of ideology and [religion.] 10.5 Students analyze the causes and course of the First..."
California HSS Standards 1998.pdf,Religion,Religion,55,"...ment, Theodore Roosevelt, Hiram Johnson). 11.3 Students analyze the role [religion] played in the founding of America, its lasting moral, social,..."
California HSS Standards 1998.pdf,Religion,Religion,62,"...of Rights and how each is secured (e.g., freedom of [religion,] speech, press, assembly, petition, privacy). 2. Explain how economic rights..."
California HSS Standards 1998.pdf,Religion,Religion,63,56 GRADE TWELVE 3. Discuss the historical role of [religion] and religious diversity. 4. Compare the relationship of government and...
California HSS Standards 1998.pdf,Religion,Religion,63,"...of Rights over time, including interpretations of the basic freedoms [(religion,] speech, press, petition, and assembly) articulated in the First Amendment..."
California HSS Standards 1998.pdf,Religion,Religion,66,...and the right to a fair trial; the relationship of [religion] and government. Principles of Economics 12.1 Students understand common economic...
Colorado 2020 Social Studies - Academic Standards.pdf,Religion,Religion,101,"...of Inquiry/Analysis) patriotism, expansion of rights, and the role of [religion.] 2. Apply knowledge and skills to implement sophisticated, appropriate, and..."
Colorado 2020 Social Studies - Academic Standards.pdf,Religion,Religion,108,"...of people on Earth? diffusion/assimilation. For example: human rights, language, [religion,] and 2. How do cooperation and conflict influence the division..."
Connecticu socialstudiesframeworks2015.pdf,Religion,Religion,75,...play in the American Revolution? • Why was freedom of [religion] an important reason for people to leave Europe and colonize...
Connecticu socialstudiesframeworks2015.pdf,Religion,Religion,119,"...• Revolutions in Thought that have diffused globally such as [religion] or ͳ Evaluate how the Scientific Revolution language. affected religious,..."
Connecticu socialstudiesframeworks2015.pdf,Religion,Religion,124,...the events of the Arab Spring? • What role did [religion] play in the political events of the Arab Spring? •...
Connecticu socialstudiesframeworks2015.pdf,Religion,Religion,135,"...of the late 19th and early 20th centuries (race, ethnicity, [religion)] • Great Depression (economic justice) • Global wars (economic role..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,12,"...different regions, vocations, racial and ethnic groups, political orientations, and [religious] affiliations. The Committee and Task Force sought to engage many..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,29,"...settlement of the American colonies. Examples: economic opportunities, political liberty, [religious] freedom 1b Identify American principles found within the Declaration of..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,31,"...automobile; why -desire for better quality of life, economic and [religious] freedom and opportunities; family connections; disasters 14a Describe the experiences..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,37,"...in the Mississippian Period, contrasting social customs, political organization, and [religious] practices. Examples: Alabama, Cherokee, Chickasaw, Choctaw, Coushatta, Muscogee Creek, Shawnee,..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,43,"...slave trade - relocation, family separations; cultural practices -folktales, foodways, [religious] traditions 12c Explain how the Indian Removal Act (1830), Second..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,57,"...well as why individuals migrated to the colonies, including mercantilism, [religious] persecution, poverty, oppression, and new opportunities. Examples: French Huguenots and..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,58,"...James Oglethorpe, Nathaniel Bacon 5 Explain how the desire for [religious] freedom served as a motivation for establishing colonies. Examples: John..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,58,"...Moravians, William Penn and Pennsylvania 5a Summarize efforts to limit [religious] freedom in the colonies. Examples: established churches, Maryland Toleration Act,..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,58,"...Examples: established churches, Maryland Toleration Act, Requerimiento, Rhode Island and [religious] exile, Salem Witch Trials 5b Describe the contributions of colonists..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,58,"...Trials 5b Describe the contributions of colonists in bringing about [religious] change in colonial society. Examples: Anne Hutchinson, Bartolomé de Las..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,59,"...reason, George Whitefield, Jonathan Edwards, New Lights v. Old Lights, [religious] liberty, revivals 6 Trace the economic and cultural interactions across..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,63,"...first Cabinet, establishment of the District of Columbia, commitment to [religious] freedom (Letter to the Hebrew Congregation at Newport), and the..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,69,"...pyramids, tomb of Tutankhamun 7c Summarize the social structure and [religious] beliefs of ancient Egypt. 7d Describe the achievement of key..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,70,"...Africa, including the beliefs of the Ashanti, Dogon, and Igbo [religious] traditions. Examples: ancestor worship, animism, oral tradition, theism 9c Describe..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,70,...Hinduism as well as a caste system emerged from different [religious] beliefs and schools of philosophy. 12b Describe how geographic conditions...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,77,"...societies. Examples: irrigation, Mayan Calendar, Mesoamerican Codices 6c Explain how [religious] beliefs and practices shaped culture in Indigenous societies. 7 Outline..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,77,"...in Indigenous societies. 7 Outline the social, cultural, economic, and [religious] developments of early medieval Europe. 7a Compare and contrast the..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,78,...contributed to the Reformation and explain how it affected the [religious] and political unity of Europe. 10a Summarize the policies and...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,78,"...the Roman Catholic Church that led to conflict with both [religious] reformers and secular authorities. Examples: indulgences, Latin Bible and Mass,..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,78,"...Mass, simony, Western Schism and conciliarism 10b Describe the political, [religious,] and social contributions of reformers in Europe, including Martin Luther..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,78,"...responses to the Reformation, including the Counter-Reformation, English Reformation, and [religious] conflicts, and cite the roles of central figures in these..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,79,"...and Vasco de Gama 11b Explain the economic, political, and [religious] factors that fostered exploration, including mercantilism. 11c Analyze the consequences..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,86,"...colonialism. Examples: Berlin Conference, economic expansion, government paternalism, missionaries and [religious] conversion, nationalism, Social Darwinism 6b Summarize how the actions of..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,95,"...Examples: California Gold Rush and economic opportunity, Mormon Trail and [religious] freedom, Oregon Trail and the fur trade, Santa Fe Trail..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,97,"...church, Nat Turner’s Rebellion, self-emancipation 10b Describe the rise of [religious] opposition to slavery during the Second Great Awakening, including the..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,145,"...elaborate venues for sporting events, large number of structures for [religious] observances, multi-lane superhighways, presence of wind farms or coal-fired power..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,145,"...differ between rural and urban locations. Examples: commercial, defensive, educational, [religious] 6 Explain the extent and forms of linguistic distribution around..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,145,"...areas of expansion. 7b Compare and contrast ceremonies based on [religious] traditions in a variety of cultures, including marriages, funerals, and..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religious,Religious,155,"...territories.* 8a Assess how the destruction of Jewish cultural and [religious] institutions affected German Jews. Examples: synagogues, yeshivas 8b Critique American..."
Arizon SS Standards 2019.pdf,Religious,Religious,5,"...to G3: Examining human population and H3: Economic, political, and [religious] principles these institutions are systems. develop claims and answer historical,..."
Arizon SS Standards 2019.pdf,Religious,Religious,6,"...places, and environments. o t s H3: Economic, political, and [religious] ideas and institutions have influenced history and continue to shape..."
Arizon SS Standards 2019.pdf,Religious,Religious,19,"...and/or culture in place or region studied. Economic, political, and [religious] ideas and institutions have influenced history and continue to shape..."
Arizon SS Standards 2019.pdf,Religious,Religious,22,"...plants, animals, Arizona’s 22 Indian Nations, diverse ethnic, racial, and [religious] cultures Human-environment interactions are essential aspects of human life in..."
Arizon SS Standards 2019.pdf,Religious,Religious,23,"...groups have worked together throughout Arizona’s history. Economic, political, and [religious] ideas and institutions have influenced history and continue to shape..."
Arizon SS Standards 2019.pdf,Religious,Religious,25,"...slavery and the slave trade, indentured servitude, The Mayflower Compact, [religious] freedom, and European treatment of native cultures in the Americas..."
Arizon SS Standards 2019.pdf,Religious,Religious,27,"Economic, political, and [religious] ideas and institutions have influenced history and continue to shape..."
Arizon SS Standards 2019.pdf,Religious,Religious,27,"...the modern world. ● 4.H3.1 Examine how economic, political, and [religious] ideas and institutions have influenced the development of individual rights,..."
Arizon SS Standards 2019.pdf,Religious,Religious,27,"...of new cultures to develop a distinct African-American culture, how [religious] tensions in the New England Colonies established colonies founded on..."
Arizon SS Standards 2019.pdf,Religious,Religious,27,"...tensions in the New England Colonies established colonies founded on [religious] tolerance, ways in which society expresses itself (art, music, dance,..."
Arizon SS Standards 2019.pdf,Religious,Religious,27,"...expresses itself (art, music, dance, crafts, and writings), and how [religious] beliefs of groups like the Quakers and Spanish missionaries led..."
Arizon SS Standards 2019.pdf,Religious,Religious,32,"...and historical lenses. Sixth grade students will understand the cultural, [religious,] economic, and political systems of selected societies in the Eastern..."
Arizon SS Standards 2019.pdf,Religious,Religious,32,"...civilizations such as Greek, Roman, Persian, and Chinese (political, social, [religious,] and economic systems) • Rise and fall of empires and..."
Arizon SS Standards 2019.pdf,Religious,Religious,32,"...Hemisphere during the Middle Ages with regards to political, social, [religious,] and economic systems • Origins, accomplishments, and geographic diffusion of..."
Arizon SS Standards 2019.pdf,Religious,Religious,35,"...such as control and use of natural resources, political power, [religious] rivalry, acquisition of wealth, cultural diversity, and economic rivalry Economic,..."
Arizon SS Standards 2019.pdf,Religious,Religious,35,"...of wealth, cultural diversity, and economic rivalry Economic, political, and [religious] ideas and institutions have influenced history and continue to shape..."
Arizon SS Standards 2019.pdf,Religious,Religious,35,"...shape the modern world. ● 6.H3.1 Analyze the impact of [religious,] government, and civic groups over time. ● 6.H3.2 Generate questions..."
Arizon SS Standards 2019.pdf,Religious,Religious,39,"...effects of conflict and approaches to peacemaking. Economic, political, and [religious] ideas and institutions have influenced history and continue to shape..."
Arizon SS Standards 2019.pdf,Religious,Religious,39,...Compare the origins and spread of influential ideologies and both [religious] and non-religious worldviews. ● 7.H3.2 Analyze how economic and political...
Arizon SS Standards 2019.pdf,Religious,Religious,39,...origins and spread of influential ideologies and both religious and [non-religious] worldviews. ● 7.H3.2 Analyze how economic and political motivations impact...
Arizon SS Standards 2019.pdf,Religious,Religious,43,"...competition over resources have affected government policies. Economic, political, and [religious] ideas and institutions have influenced history and continue to shape..."
Arizon SS Standards 2019.pdf,Religious,Religious,43,"...world. ● 8.H3.1 Explain how and why prevailing civil, social, [religious,] and political movements changed the United States during the 20th..."
Arizon SS Standards 2019.pdf,Religious,Religious,47,"...slavery, changes in the political democracy after 1800, and cultural, [religious,] and reform movements in the Antebellum period • Civil War..."
Arizon SS Standards 2019.pdf,Religious,Religious,47,"...immigration and migration, progressivism, Federal Indian Policy, suffrage movements, racial, [religious] and class conflict, the growth of the United States as..."
Arizon SS Standards 2019.pdf,Religious,Religious,48,"...Hinduism, Islam, Judaism, Shintoism, Sikhism, Taoism, and as well as [non-religious] worldviews and ideologies (origins, founders, major tenets, practices, and sacred..."
Arizon SS Standards 2019.pdf,Religious,Religious,53,"...causes and effects of isolationism and globalism. Economic, political, and [religious] ideas and institutions have influenced history and continue to shape..."
California HSS Standards 1998.pdf,Religious,Religious,16,"...ago and in the recent past. 1. Describe national identities, [religious] beliefs, customs, and various folklore traditions. 2. Discuss the ways..."
California HSS Standards 1998.pdf,Religious,Religious,17,"...continue to come to the region, including their cultural and [religious] traditions and contributions. 2. Describe the economies established by settlers..."
California HSS Standards 1998.pdf,Religious,Religious,20,"...California Indians, including their geographic distribution, economic activities, legends, and [religious] beliefs; and describe how they depended on, adapted to, and..."
California HSS Standards 1998.pdf,Religious,Religious,25,"18 GRADE FIVE 5.4 Students understand the political, [religious,] social, and economic institutions that evolved in the colonial era...."
California HSS Standards 1998.pdf,Religious,Religious,25,"...Maryland; William Bradford, Plymouth; John Winthrop, Massachusetts). 3. Describe the [religious] aspects of the earliest colonies (e.g., Puritanism in Massachu­ setts,..."
California HSS Standards 1998.pdf,Religious,Religious,25,"...of the First Great Awakening, which marked a shift in [religious] ideas, practices, and allegiances in the colonial period, the growth..."
California HSS Standards 1998.pdf,Religious,Religious,25,"...practices, and allegiances in the colonial period, the growth of [religious] toleration, and free exercise of religion. 5. Understand how the..."
California HSS Standards 1998.pdf,Religious,Religious,25,"...the causes of the American Revolution. 1. Understand how political, [religious,] and economic ideas and interests brought about the Revolution (e.g.,..."
California HSS Standards 1998.pdf,Religious,Religious,31,"24 GRADE SIX 6.2 Students analyze the geographic, political, economic, [religious,] and social structures of the early civilizations of Mesopotamia, Egypt,..."
California HSS Standards 1998.pdf,Religious,Religious,31,"...its written forms. 6.3 Students analyze the geographic, political, economic, [religious,] and social structures of the Ancient Hebrews. 1. Describe the..."
California HSS Standards 1998.pdf,Religious,Religious,32,"GRADE SIX 25 6.4 Students analyze the geographic, political, economic, [religious,] and social structures of the early civilizations of Ancient Greece...."
California HSS Standards 1998.pdf,Religious,Religious,32,"...Aristotle, Euclid, Thucydides). 6.5 Students analyze the geographic, political, economic, [religious,] and social structures of the early civilizations of India. 1...."
California HSS Standards 1998.pdf,Religious,Religious,33,"26 GRADE SIX 6.6 Students analyze the geographic, political, economic, [religious,] and social structures of the early civilizations of China. 1...."
California HSS Standards 1998.pdf,Religious,Religious,33,"...the Han Dynasty. 6.7 Students analyze the geographic, political, economic, [religious,] and social structures during the development of Rome. 1. Identify..."
California HSS Standards 1998.pdf,Religious,Religious,35,"28 GRADE SEVEN 7.2 Students analyze the geographic, political, economic, [religious,] and social structures of the civilizations of Islam in the..."
California HSS Standards 1998.pdf,Religious,Religious,35,"...art, and literature. 7.3 Students analyze the geographic, political, economic, [religious,] and social structures of the civilizations of China in the..."
California HSS Standards 1998.pdf,Religious,Religious,35,"...the scholar-official class. 7.4 Students analyze the geographic, political, economic, [religious,] and social struc­ tures of the sub-Saharan civilizations of Ghana..."
California HSS Standards 1998.pdf,Religious,Religious,36,...the role of the trans-Saharan caravan trade in the changing [religious] and cultural characteristics of West Africa and the influence of...
California HSS Standards 1998.pdf,Religious,Religious,36,"...history and culture. 7.5 Students analyze the geographic, political, economic, [religious,] and social structures of the civilizations of Medieval Japan. 1...."
California HSS Standards 1998.pdf,Religious,Religious,36,"...Japan’s proximity to China and Korea and the intellectual, linguistic, [religious,] and philosophical influence of those countries on Japan. 2. Discuss..."
California HSS Standards 1998.pdf,Religious,Religious,36,"...in that society. 7.6 Students analyze the geographic, political, economic, [religious,] and social structures of the civilizations of Medieval Europe. 1...."
California HSS Standards 1998.pdf,Religious,Religious,37,"...in England). 6. Discuss the causes and course of the [religious] Crusades and their effects on the Chris­ tian, Muslim, and..."
California HSS Standards 1998.pdf,Religious,Religious,37,"...spiritual roles of the clergy, creation of monastic and mendicant [religious] orders, preservation of the Latin language and religious texts, St...."
California HSS Standards 1998.pdf,Religious,Religious,37,"...and mendicant religious orders, preservation of the Latin language and [religious] texts, St. Thomas Aquinas’s synthesis of classical philosophy with Christian..."
California HSS Standards 1998.pdf,Religious,Religious,37,"...kingdoms. 7.7 Students compare and contrast the geographic, political, economic, [religious,] and social structures of the Meso-American and Andean civilizations. 1...."
California HSS Standards 1998.pdf,Religious,Religious,37,"...in each society, including class structures, family life, war­ fare, [religious] beliefs and practices, and slavery. 3. Explain how and where..."
California HSS Standards 1998.pdf,Religious,Religious,37,"...new interest in humanism (i.e., a balance between intellect and [religious] faith). California Department of Education Created May 18, 2000"
California HSS Standards 1998.pdf,Religious,Religious,38,"...and science, including how that cooperation was terminated by the [religious] persecution of individuals and groups (e.g., the Spanish Inquisition and..."
California HSS Standards 1998.pdf,Religious,Religious,38,"...developments of the Scientific Revolution and its lasting effect on [religious,] political, and cultural institutions. 1. Discuss the roots of the..."
California HSS Standards 1998.pdf,Religious,Religious,39,"...of democratic ideas, and the coexistence of science with traditional [religious] beliefs. 7.11 Students analyze political and economic change in the..."
California HSS Standards 1998.pdf,Religious,Religious,41,...the Constitution. 5. Understand the significance of Jefferson’s Statute for [Religious] Freedom as a forerunner of the First Amendment and the...
California HSS Standards 1998.pdf,Religious,Religious,43,"...education system from its earliest roots, including the roles of [religious] and private schools and Horace Mann’s campaign for free public..."
California HSS Standards 1998.pdf,Religious,Religious,43,"...effects on black Americans and on the region’s political, social, [religious,] economic, and cultural development; and identify the strategies that were..."
California HSS Standards 1998.pdf,Religious,Religious,53,"...of the regions, including political divisions and systems, key leaders, [religious] issues, natural features, resources, and population patterns. 3. Discuss the..."
California HSS Standards 1998.pdf,Religious,Religious,55,"...its lasting moral, social, and political impacts, and issues regarding [religious] liberty. 1. Describe the contributions of various religious groups to..."
California HSS Standards 1998.pdf,Religious,Religious,55,"...issues regarding religious liberty. 1. Describe the contributions of various [religious] groups to American civic principles and social reform movements (e.g.,..."
California HSS Standards 1998.pdf,Religious,Religious,55,"...and self-rule, worker protection, family-centered communities). 2. Analyze the great [religious] revivals and the leaders involved in them, including the First..."
California HSS Standards 1998.pdf,Religious,Religious,55,"...Christian funda­ mentalism in current times. 3. Cite incidences of [religious] intolerance in the United States (e.g., persecution of Mormons, anti-Catholic..."
California HSS Standards 1998.pdf,Religious,Religious,56,GRADE ELEVEN 49 4. Discuss the expanding [religious] pluralism in the United States and California that resulted from...
California HSS Standards 1998.pdf,Religious,Religious,56,...immigration in the twentieth century. 5. Describe the principles of [religious] liberty found in the Establishment and Free Exercise clauses of...
California HSS Standards 1998.pdf,Religious,Religious,62,"...society provides opportunities for individuals to associate for social, cultural, [religious,] economic, and political purposes. 2. Explain how civil society makes..."
California HSS Standards 1998.pdf,Religious,Religious,63,...GRADE TWELVE 3. Discuss the historical role of religion and [religious] diversity. 4. Compare the relationship of government and civil society...
Colorado 2020 Social Studies - Academic Standards.pdf,Religious,Religious,103,...the complexity of events throughout world history. For example: Inquiry/Analysis) [religious] rifts such as the Protestant Reformation and the Shiite/Sunni split...
Colorado 2020 Social Studies - Academic Standards.pdf,Religious,Religious,110,"...5. How are incentives influenced by values? For example: ethics, [religious] beliefs, cultural values. Students Can: a. Explain the economic way..."
Connecticu socialstudiesframeworks2015.pdf,Religious,Religious,17,"...people play within a family, people of diverse ethnic, racial, [religious,] and school, and community. national origins. Me, My Family, My..."
Connecticu socialstudiesframeworks2015.pdf,Religious,Religious,59,"...the South for jobs and improved climate) • Defining Regions [(religious] representations) Themes and regions are listed in a recommended order,..."
Connecticu socialstudiesframeworks2015.pdf,Religious,Religious,67,"...course of U.S. history for members of various racial, ethnic, [religious,] and gender minority groups? • Is America a land of..."
Connecticu socialstudiesframeworks2015.pdf,Religious,Religious,71,"...political, social and impact of cultural expression in colonial and [religious)] that lead people to leave Europe America, including art, literature,..."
Connecticu socialstudiesframeworks2015.pdf,Religious,Religious,74,"...including indigenous Americans; French, British, and Dutch colonists; women; and [religious] groups? Supporting Questions: • How were the colonies of Jamestown..."
Connecticu socialstudiesframeworks2015.pdf,Religious,Religious,76,"...laws and rules affect various groups including indigenous Americans, various [religious] groups, women, slaves, and others? • How were governments and..."
Connecticu socialstudiesframeworks2015.pdf,Religious,Religious,82,"...of People (child adoption program in China) • Defining Regions [(Religious] Representations: Christian, Buddhist, Muslim) Themes and regions are listed in..."
Connecticu socialstudiesframeworks2015.pdf,Religious,Religious,83,...States. Subcontinental Asia • Analyze how the physical geography and [religious] diversity of modern India and Pakistan contributes to the tension...
Connecticu socialstudiesframeworks2015.pdf,Religious,Religious,88,...different styles of government? • What powers and responsibilities do [religious] leaders have in nongovernmental leadership of Middle Eastern countries? •...
Connecticu socialstudiesframeworks2015.pdf,Religious,Religious,88,"...in governing areas of sub-Saharan Africa? • What role do [religious] leaders play in Middle Eastern governments? Processes, Rules and Laws..."
Connecticu socialstudiesframeworks2015.pdf,Religious,Religious,91,"...course of U.S. history for members of various racial, ethnic, [religious,] and gender minority groups? • Is America a land of..."
Connecticu socialstudiesframeworks2015.pdf,Religious,Religious,119,"...religion or ͳ Evaluate how the Scientific Revolution language. affected [religious,] political, and cultural • Analyze the factors that have contributed..."
Connecticu socialstudiesframeworks2015.pdf,Religious,Religious,121,"...Middle East have been brought on by competition over resources, [religious,] and ethnic differences. 117"
Connecticu socialstudiesframeworks2015.pdf,Religious,Religious,132,"...course of U.S. history for members of various racial, ethnic, [religious,] and gender minority groups? • Is America a land of..."
Connecticu socialstudiesframeworks2015.pdf,Religious,Religious,137,...in World Affairs • Investigate the occurrence of racial and [religious] • Evaluate the role of the United States in conflict...
Connecticu socialstudiesframeworks2015.pdf,Religious,Religious,150,"...program, or educational activity on the basis of race, color, [religious] creed, sex, age, national origin, ancestry, marital status, sexual orientation,..."
Arizon SS Standards 2019.pdf,Sacred,Sacred,32,"...Shintoism, Sikhism, and Taoism, (origins, founders, major tenets, practices, and [sacred] writings) • Classical civilizations such as Greek, Roman, Persian, and..."
Arizon SS Standards 2019.pdf,Sacred,Sacred,48,"...non-religious worldviews and ideologies (origins, founders, major tenets, practices, and [sacred] writings). Topics may include but are not limited to beliefs..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Shinto,Shinto,80,"...politics. Examples: acceptance and suppression of Christianity, emergence of Confucian [Shinto,] influence of Zen Buddhism 16c Compare the policies of absolutism..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Shintoism,Shintoism,76,"...Delhi Sultanate and spread of Islam; intertwining of Buddhism and [Shintoism] (shinbutsu shūgō); Khmer Empire and spread of Hindu, Buddhist, and..."
Arizon SS Standards 2019.pdf,Shintoism,Shintoism,32,"...but not limited to Buddhism, Christianity, Confucianism, Hinduism, Islam, Judaism, [Shintoism,] Sikhism, and Taoism, (origins, founders, major tenets, practices, and sacred..."
Arizon SS Standards 2019.pdf,Shintoism,Shintoism,35,"...world religions such as Buddhism, Christianity, Confucianism, Hinduism, Islam, Judaism, [Shintoism,] Sikhism, and Taoism ● 6.H3.3 Explain why communities, states, and..."
Arizon SS Standards 2019.pdf,Shintoism,Shintoism,48,"...but not limited to Buddhism, Christianity, Confucianism, Hinduism, Islam, Judaism, [Shintoism,] Sikhism, Taoism, and as well as non-religious worldviews and ideologies..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Sikh,Sikh,144,"...and traditions. Examples: a dastār to symbolize piety in the [Sikh] faith, sacral architecture, sand mandala 4b Differentiate between material and..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Spirit,Spirit,76,"...Europe and Central Asia. Examples: Filioque clause and the Holy [Spirit,] Great Schism (1054 CE), iconoclasm, spread to Russia 2b Evaluate..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Spirit,Spirit,116,"...Hobbes, 1651), Two Treatises of Government (John Locke, 1689), The [Spirit] of the Laws (Montesquieu, 1748), The Social Contract (Jean-Jacques Rousseau,..."
California HSS Standards 1998.pdf,Spirit,Spirit,5,...of citizenship. events presented within a chronological and In that [spirit] the standards proceed geographic context. chronologically and call attention to...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Spiritual,Spiritual,96,"...African traditions and created their own unique culture, including foodways, [spiritual] beliefs, and ceremonies. Examples: Gullah, hush harbors, jumping the broom,..."
California HSS Standards 1998.pdf,Spiritual,Spiritual,37,"...intellectual, and aesthetic institution (e.g., founding of universities, political and [spiritual] roles of the clergy, creation of monastic and mendicant religious..."
Colorado 2020 Social Studies - Academic Standards.pdf,Sunni,Sunni,103,"...Inquiry/Analysis) religious rifts such as the Protestant Reformation and the [Shiite/Sunni] split 2. Apply knowledge and skills to implement sophisticated, appropriate,..."
Arizon SS Standards 2019.pdf,Taoism,Taoism,32,"...to Buddhism, Christianity, Confucianism, Hinduism, Islam, Judaism, Shintoism, Sikhism, and [Taoism,] (origins, founders, major tenets, practices, and sacred writings) • Classical..."
Arizon SS Standards 2019.pdf,Taoism,Taoism,35,"...as Buddhism, Christianity, Confucianism, Hinduism, Islam, Judaism, Shintoism, Sikhism, and [Taoism] ● 6.H3.3 Explain why communities, states, and nations have different..."
Arizon SS Standards 2019.pdf,Taoism,Taoism,48,"...limited to Buddhism, Christianity, Confucianism, Hinduism, Islam, Judaism, Shintoism, Sikhism, [Taoism,] and as well as non-religious worldviews and ideologies (origins, founders,..."
California HSS Standards 1998.pdf,Taoism,Taoism,33,...life of Confucius and the fundamental teachings of Confucianism and [Taoism.] 4. Identify the political and cultural problems prevalent in the...
Colorado 2020 Social Studies - Academic Standards.pdf,Taoism,Taoism,103,"...and expansion of Buddhism, Christianity, Hinduism, Islam, Judaism, Sikhism, and [Taoism.] f. Investigate the historical development and impact of major scientific..."
California HSS Standards 1998.pdf,Temple,Temple,31,"...rest of Israel after the destruc­ tion of the second [Temple] in A.D. 70. California Department of Education Created May 18,..."
